1	-59	2412	0.19844401644288
1	-59	2412	0.39686713422755
1	-59	2412	0.59404342547767
1	-58	2412	0.79150090785311
1	-59	2412	0.9646232471704
1	-59	2412	1.1575114791804
1	-66	2412	1.3107480289422
1	-59	2412	1.4979133541894
1	-66	2412	1.6849735764978
1	-58	2412	1.8720918342229
1	-66	2412	2.0540333582823
1	-59	2412	2.240659420547
1	-59	2412	2.3495586720341
1	-59	2412	2.3936040504561
1	-59	2412	2.5644778186912
1	-65	2412	2.6871933110138
1	-60	2412	2.8548148136285
1	-60	2412	3.022457087679
1	-53	2412	1.6698376461149
1	-69	2412	1.3094989331667
1	-59	2412	1.3749388515471
1	-69	2412	1.4394825302156
1	-57	2412	1.5048816737567
1	-57	2412	1.5641412729151
1	-57	2412	1.6292808640887
1	-56	2412	1.6931038390944
1	-56	2412	1.7579222039125
1	-56	2412	1.8127093244518
1	-57	2412	1.8730363251334
1	-56	2412	1.9371175799799
1	-56	2412	1.9896713039998
1	-56	2412	2.0524690747757
1	-56	2412	2.1165861735507
1	-71	2412	1.8976906224382
1	-70	2412	1.9534628364431
1	-56	2412	2.0075706294974
1	-57	2412	2.0633032042274
1	-45	2412	1.9626651724244
1	-45	2412	2.0122201351428
1	-69	2412	1.6198947745273
1	-58	2412	1.6603712549444
1	-58	2412	1.6921290149382
1	-58	2412	1.7323960016983
1	-58	2412	1.7722151448612
1	-58	2412	1.8123243816874
1	-68	2412	1.8399168982846
1	-56	2412	1.8798882009237
1	-69	2412	1.9189824914213
1	-56	2412	1.9589320157381
1	-56	2412	1.9788101868181
1	-56	2412	2.0183580521515
1	-56	2412	2.0441553655794
1	-56	2412	2.0751447570453
1	-56	2412	2.1006151753188
2412	3.2529891314537
1	-58	2412	3.2827390998712
1	-58	2412	3.3125358691698
1	-59	2412	3.3423339455464
1	-58	2412	3.3721232135039
1	-58	2412	3.4019035821096
1	-58	2412	3.431669373802
1	-58	2412	3.4614634324585
1	-58	2412	3.4912073125055
1	-58	2412	3.5209675361314
1	-58	2412	3.5507344795851
1	-58	2412	3.5805287476028
1	-58	2412	3.6103232106788
1	-58	2412	3.6400880094388
1	-58	2412	3.6697727843169
1	-58	2412	3.6995622292866
1	-58	2412	3.7293493666448
1	-58	2412	3.7591024735274
1	-58	2412	3.7888861420372
1	-58	2412	3.8186564412268
1	-58	2412	3.8484255868999
1	-58	2412	3.8782080017375
1	-58	2412	3.9079448096627
1	-58	2412	3.9377067689775
1	-58	2412	3.9674020426897
1	-58	2412	3.997177977666
1	-58	2412	4.026923378655
1	-58	2412	4.0566883640544
1	-58	2412	4.0864286373271
1	-58	2412	4.1161785434886
1	-59	2412	4.1459455715457
1	-58	2412	4.1757220369356
1	-58	2412	4.2053673372293
1	-58	2412	4.2351402964358
1	-58	2412	4.2649016021841
1	-58	2412	4.2946536221344
1	-58	2412	4.3244248092116
1	-58	2412	4.3541875912572
1	-58	2412	4.3839499468522
1	-58	2412	4.4136563380948
1	-58	2412	4.4434116155679
1	-58	2412	4.473149397907
1	-58	2412	4.5028704114665
1	-58	2412	4.5325977425007
1	-58	2412	4.5623572624869
1	-59	2412	4.5920720544948
1	-58	2412	4.6218349768544
1	-58	2412	4.6515618641915
1	-58	2412	4.6813190655173
1	-58	2412	4.7110393615815
1	-58	2412	4.7407731270707
1	-58	2412	4.7705185012988
1	-58	2412	4.8002304737501
1	-58	2412	4.8299869620106
1	-58	2412	4.8597460444236
1	-58	2412	4.8893654612125
1	-58	2412	4.9191079307941
1	-58	2412	4.9488530625894
1	-59	2412	4.978597770514
1	-58	2412	5.0083446957739
1	-58	2412	5.0380934983036
1	-58	2412	5.0677798949606
1	-58	2412	5.0974580909528
1	-58	2412	5.1270874135434
1	-58	2412	5.1568356632532
1	-58	2412	5.1865846536772
1	-58	2412	5.216296263869
1	-58	2412	5.2459775858276
1	-58	2412	5.2756754390544
1	-58	2412	5.3053607567458
1	-59	2412	5.3350662944757
1	-58	2412	5.3647963761015
1	-58	2412	5.3945411155843
1	-58	2412	5.4242658480108
1	-59	2412	5.4537862592356
1	-58	2412	5.4834827823478
1	-59	2412	5.5131331147698
1	-58	2412	5.542858692954
1	-59	2412	5.5725497327078
1	-58	2412	5.6021775175116
1	-58	2412	5.6317926008917
1	-58	2412	5.6615185695837
