1	-48	2412	87.914409682378
1	-47	2412	87.917134225465
1	-47	2412	87.919871369656
1	-47	2412	87.922526957855
1	-48	2412	87.924706769932
1	-48	2412	87.927420891059
1	-47	2412	87.928445141862
1	-47	2412	87.931161834624
1	-48	2412	87.933499366247
1	-48	2412	87.936196676557
1	-47	2412	87.938943347154
1	-47	2412	87.941618275389
1	-47	2412	87.944358205257
1	-47	2412	87.94709249273
1	-48	2412	87.949713857789
1	-47	2412	87.952302436357
1	-48	2412	87.955320453208
1	-48	2412	87.957499140237
1	-47	2412	87.960213152047
1	-47	2412	87.962954542632
1	-47	2412	87.96569857943
1	-48	2412	87.967974023351
1	-48	2412	87.970713045413
1	-48	2412	87.973339188354
1	-48	2412	87.976015239584
1	-47	2412	87.978737793021
1	-47	2412	87.981410507042
1	-48	2412	87.98407784087
1	-48	2412	87.986763062495
1	-49	2412	87.989450660605
1	-48	2412	87.992191855156
1	-49	2412	87.994862743351
1	-48	2412	87.997609564424
1	-47	2412	88.000275108924
1	-47	2412	88.003017325483
1	-48	2412	88.005744668039
1	-48	2412	88.008483150515
1	-47	2412	88.01122421333
1	-47	2412	88.013957624
1	-47	2412	88.016649673415
1	-47	2412	88.019390918921
1	-48	2412	88.022109997574
1	-48	2412	88.024834933377
1	-48	2412	88.02750171419
1	-48	2412	88.030213480736
1	-48	2412	88.032960804642
1	-48	2412	88.035688568067
1	-49	2412	88.038432023513
1	-48	2412	88.041171236775
1	-48	2412	88.043913499533
1	-48	2412	88.046656470498
1	-47	2412	88.049366765306
1	-47	2412	88.052050603572
1	-48	2412	88.054725512679
1	-48	2412	88.057402130274
1	-47	2412	88.060125084955
1	-48	2412	88.062805388659
1	-47	2412	88.065549897654
1	-48	2412	88.068241315966
1	-48	2412	88.070978006164
1	-48	2412	88.07349504463
1	-47	2412	88.075657710684
1	-48	2412	88.077943324149
1	-47	2412	88.08067859864
1	-48	2412	88.082350453371
1	-48	2412	88.085083168064
1	-48	2412	88.087804075842
1	-48	2412	88.090520470778
1	-47	2412	88.093250289268
1	-49	2412	88.095969705321
1	-49	2412	88.098683068691
1	-48	2412	88.101405438904
1	-49	2412	88.104151743161
1	-48	2412	88.106892999716
1	-49	2412	88.109634764072
1	-48	2412	88.112205870365
1	-48	2412	88.114854793759
1	-48	2412	88.117569222281
1	-49	2412	88.120283420887
1	-49	2412	88.122993908335
1	-48	2412	88.125731279772
1	-48	2412	88.12847076572
1	-48	2412	88.131207679712
1	-47	2412	88.133918855589
1	-49	2412	88.136638438604
1	-47	2412	88.139347078818
1	-47	2412	88.14207550946
1	-48	2412	88.144798688838
1	-47	2412	88.147546280808
1	-48	2412	88.150288019565
1	-48	2412	88.153025511831
1	-48	2412	88.155739805497
1	-48	2412	88.158450654677
1	-49	2412	88.161179556746
1	-48	2412	88.163901063526
1	-48	2412	88.166627765612
1	-48	2412	88.16935276488
1	-49	2412	88.172064340104
1	-49	2412	88.174773206965
1	-49	2412	88.177487402992
1	-48	2412	88.180221396879
1	-48	2412	88.182959850701
1	-48	2412	88.185691645079
1	-48	2412	88.188428569393
1	-49	2412	88.191166805629
1	-49	2412	88.19389885084
1	-49	2412	88.196603132739
1	-47	2412	88.199351132777
1	-48	2412	88.202090462952
1	-48	2412	88.204801760052
1	-47	2412	88.207540632017
1	-47	2412	88.210246913327
1	-48	2412	88.212967302952
1	-48	2412	88.215704013149
1	-48	2412	88.218422335564
1	-49	2412	88.221138551899
1	-49	2412	88.223869615627
1	-48	2412	88.2265984398
1	-49	2412	88.229311420438
1	-49	2412	88.232053456755
1	-49	2412	88.234224146442
1	-49	2412	88.236908209026
1	-49	2412	88.239575486151
1	-49	2412	88.242285089472
1	-48	2412	88.244485290587
1	-48	2412	88.24719623005
1	-49	2412	88.249910826768
1	-48	2412	88.252621506917
1	-47	2412	88.255348244898
1	-49	2412	88.258071334858
1	-48	2412	88.260780453497
1	-49	2412	88.263489945097
1	-48	2412	88.266233394737
1	-49	2412	88.268945175068
1	-48	2412	88.271671876095
1	-49	2412	88.27385263569
1	-48	2412	88.276595557241
1	-48	2412	88.279337244505
1	-48	2412	88.282074211017
1	-48	2412	88.284792443523
1	-47	2412	88.287517016922
1	-48	2412	88.290241360731
1	-47	2412	88.292980695846
1	-49	2412	88.295723624217
1	-49	2412	88.298451772791
1	-48	2412	88.30116540866
1	-48	2412	88.303886325014
1	-49	2412	88.306629477041
1	-47	2412	88.309344703458
1	-48	2412	88.312066003848
1	-50	2412	88.314800085306
1	-48	2412	88.317519383874
1	-49	2412	88.320252537185
1	-48	2412	88.322971040949
1	-48	2412	88.325694881839
1	-48	2412	88.328412322169
1	-49	2412	88.331132215557
1	-49	2412	88.333855367134
1	-49	2412	88.336596065197
1	-49	2412	88.339329155448
1	-48	2412	88.342038470185
1	-48	2412	88.344769491339
1	-47	2412	88.347475729362
1	-50	2412	88.350194953241
1	-47	2412	88.352917301695
1	-49	2412	88.355645928294
1	-49	2412	88.358382510868
